"timestamp","sleep","the_day"
6.26666666666667,8.5181543768432,"Wednesday 12-13 Mar, 2014"
6.33333333333333,11.8116754770771,"Wednesday 12-13 Mar, 2014"
6.38333333333333,12.2352170496633,"Wednesday 12-13 Mar, 2014"
6.45,8.81033771770818,"Wednesday 12-13 Mar, 2014"
6.51666666666667,11.5176467419112,"Wednesday 12-13 Mar, 2014"
6.56666666666667,9.39809555844002,"Wednesday 12-13 Mar, 2014"
6.63333333333333,11.2670561751508,"Wednesday 12-13 Mar, 2014"
6.7,11.5356278019061,"Wednesday 12-13 Mar, 2014"
6.75,10.3999074719648,"Wednesday 12-13 Mar, 2014"
6.81666666666667,9.74315029780121,"Wednesday 12-13 Mar, 2014"
6.88333333333333,10.7899579896692,"Wednesday 12-13 Mar, 2014"
6.93333333333333,10.5051527339774,"Wednesday 12-13 Mar, 2014"
7,10.8858128062214,"Wednesday 12-13 Mar, 2014"
7.06666666666667,9.3000594306045,"Wednesday 12-13 Mar, 2014"
7.11666666666667,14.1141976887253,"Wednesday 12-13 Mar, 2014"
7.18333333333333,14.8003878807181,"Wednesday 12-13 Mar, 2014"
7.25,23.6859262922792,"Wednesday 12-13 Mar, 2014"
7.3,29.8090205443475,"Wednesday 12-13 Mar, 2014"
7.36666666666667,32.8559680844845,"Wednesday 12-13 Mar, 2014"
7.43333333333333,40.0204106465811,"Wednesday 12-13 Mar, 2014"
7.48333333333333,37.234464107737,"Wednesday 12-13 Mar, 2014"
5.9,93,"Friday 14-15 Mar, 2014"
5.95,90.7571975091867,"Friday 14-15 Mar, 2014"
6.01666666666667,91.9403920238415,"Friday 14-15 Mar, 2014"
6.06666666666667,92.9570579528392,"Friday 14-15 Mar, 2014"
6.11666666666667,95.3608287382523,"Friday 14-15 Mar, 2014"
6.18333333333333,92.5300856552827,"Friday 14-15 Mar, 2014"
6.23333333333333,95.3401772200289,"Friday 14-15 Mar, 2014"
6.28333333333333,91.0147240386746,"Friday 14-15 Mar, 2014"
6.35,65.4384760128516,"Friday 14-15 Mar, 2014"
6.4,36.601351453679,"Friday 14-15 Mar, 2014"
6.45,18.1455015855141,"Friday 14-15 Mar, 2014"
6.51666666666667,11.8967695203622,"Friday 14-15 Mar, 2014"
6.56666666666667,7.2977982589893,"Friday 14-15 Mar, 2014"
6.61666666666667,5.37731044311669,"Friday 14-15 Mar, 2014"
6.68333333333333,6.77683683467231,"Friday 14-15 Mar, 2014"
6.73333333333333,6.02429925225992,"Friday 14-15 Mar, 2014"
6.8,3.60834626538249,"Friday 14-15 Mar, 2014"
6.85,4.82003506611016,"Friday 14-15 Mar, 2014"
6.9,4.35643815020651,"Friday 14-15 Mar, 2014"
6.96666666666667,5.52599609988686,"Friday 14-15 Mar, 2014"
7.01666666666667,7.30179675851682,"Friday 14-15 Mar, 2014"
7.06666666666667,3.73647810443403,"Friday 14-15 Mar, 2014"
7.13333333333333,6.24508660272547,"Friday 14-15 Mar, 2014"
7.18333333333333,6.12376104852162,"Friday 14-15 Mar, 2014"
7.23333333333333,4.53374601039164,"Friday 14-15 Mar, 2014"
7.3,6.44130277344887,"Friday 14-15 Mar, 2014"
7.35,3.26657457852449,"Friday 14-15 Mar, 2014"
7.4,5.71748170497215,"Friday 14-15 Mar, 2014"
7.46666666666667,3.79985662641581,"Friday 14-15 Mar, 2014"
7.51666666666667,3.24988501434262,"Friday 14-15 Mar, 2014"
7.56666666666667,3.29898801542707,"Friday 14-15 Mar, 2014"
7.63333333333333,6.73755817685708,"Friday 14-15 Mar, 2014"
7.68333333333333,6.28020390258899,"Friday 14-15 Mar, 2014"
7.73333333333333,5.76308021592364,"Friday 14-15 Mar, 2014"
7.8,11.1868162696283,"Friday 14-15 Mar, 2014"
7.85,11.3217857819575,"Friday 14-15 Mar, 2014"
7.91666666666667,17.7986284470414,"Friday 14-15 Mar, 2014"
7.96666666666667,20.6420246257481,"Friday 14-15 Mar, 2014"
8.01666666666667,24.0626212859481,"Friday 14-15 Mar, 2014"
8.08333333333333,28.2079101792268,"Friday 14-15 Mar, 2014"
8.13333333333333,27.3490042153592,"Friday 14-15 Mar, 2014"
8.18333333333333,28.4880841738564,"Friday 14-15 Mar, 2014"
8.25,25.2705659910645,"Friday 14-15 Mar, 2014"
8.3,26.4678267295159,"Friday 14-15 Mar, 2014"
8.35,31.3579921183939,"Friday 14-15 Mar, 2014"
8.41666666666667,44.8712123624913,"Friday 14-15 Mar, 2014"
8.46666666666667,56.3100092353495,"Friday 14-15 Mar, 2014"
